anio,tipo_eleccion,tipo_resultado,cargo,distrito,seccion,comuna,circuito,partido,votos,electores,votos_totales,partido_agrup
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,impugnado,0,9900,8349,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,juntos por el cambio,4283,9900,8349,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,nulo,57,9900,8349,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,unite,148,9900,8349,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,votos recurridos,0,9900,8349,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,blanco,340,8700,7057,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,consenso federal,376,8700,7057,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,fit-u,366,8700,7057,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,frente de todos,2408,8700,7057,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,impugnado,1,8700,7057,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,juntos por el cambio,3369,8700,7057,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,nulo,60,8700,7057,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,unite,137,8700,7057,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,votos recurridos,0,8700,7057,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,blanco,436,12600,10683,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,consenso federal,553,12600,10683,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,fit-u,516,12600,10683,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,frente de todos,3644,12600,10683,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,impugnado,0,12600,10683,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,juntos por el cambio,5214,12600,10683,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,nulo,101,12600,10683,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,unite,219,12600,10683,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,votos recurridos,0,12600,10683,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,blanco,455,11100,9832,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,consenso federal,584,11100,9832,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,fit-u,513,11100,9832,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,frente de todos,3777,11100,9832,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,impugnado,0,11100,9832,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,juntos por el cambio,4275,11100,9832,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,nulo,57,11100,9832,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,unite,171,11100,9832,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,votos recurridos,0,11100,9832,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,blanco,342,7500,6520,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,consenso federal,362,7500,6520,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,fit-u,368,7500,6520,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,frente de todos,2750,7500,6520,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,impugnado,0,7500,6520,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,juntos por el cambio,2527,7500,6520,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,nulo,46,7500,6520,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,unite,125,7500,6520,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,votos recurridos,0,7500,6520,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,blanco,398,9600,8551,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,consenso federal,444,9600,8551,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,fit-u,422,9600,8551,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,frente de todos,3315,9600,8551,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,impugnado,0,9600,8551,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,juntos por el cambio,3751,9600,8551,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,nulo,71,9600,8551,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,unite,150,9600,8551,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,votos recurridos,0,9600,8551,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,blanco,424,11100,9793,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,consenso federal,523,11100,9793,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,fit-u,473,11100,9793,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,frente de todos,3706,11100,9793,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,impugnado,0,11100,9793,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,juntos por el cambio,4417,11100,9793,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,nulo,75,11100,9793,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,unite,175,11100,9793,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,votos recurridos,0,11100,9793,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,blanco,385,11400,9987,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,consenso federal,556,11400,9987,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,fit-u,503,11400,9987,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,frente de todos,3678,11400,9987,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,impugnado,0,11400,9987,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,juntos por el cambio,4578,11400,9987,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,nulo,80,11400,9987,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,unite,207,11400,9987,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,votos recurridos,0,11400,9987,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,blanco,290,8100,7588,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,consenso federal,390,8100,7588,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,fit-u,352,8100,7588,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,frente de todos,2807,8100,7588,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,impugnado,0,8100,7588,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,juntos por el cambio,3571,8100,7588,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,nulo,36,8100,7588,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,unite,142,8100,7588,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,votos recurridos,0,8100,7588,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,blanco,581,15900,14471,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,consenso federal,810,15900,14471,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,fit-u,790,15900,14471,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,frente de todos,5767,15900,14471,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,impugnado,1,15900,14471,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,juntos por el cambio,6140,15900,14471,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,nulo,98,15900,14471,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,unite,282,15900,14471,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,votos recurridos,2,15900,14471,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,blanco,534,13800,12564,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,consenso federal,641,13800,12564,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,fit-u,684,13800,12564,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,frente de todos,4761,13800,12564,pj
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,impugnado,0,13800,12564,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,juntos por el cambio,5636,13800,12564,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,nulo,90,13800,12564,neg
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,unite,218,13800,12564,otro
2019,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,votos recurridos,0,13800,12564,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,blanco,382,10500,9914,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,consenso federal,592,10500,9914,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,fit-u,515,10500,9914,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,frente de todos,3870,10500,9914,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,impugnado,0,10500,9914,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,juntos por el cambio,4304,10500,9914,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,nulo,74,10500,9914,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,unite,177,10500,9914,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,votos recurridos,0,10500,9914,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,blanco,294,8100,7591,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,consenso federal,448,8100,7591,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,fit-u,408,8100,7591,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,frente de todos,2928,8100,7591,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,impugnado,0,8100,7591,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,juntos por el cambio,3318,8100,7591,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,nulo,61,8100,7591,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,unite,134,8100,7591,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,votos recurridos,0,8100,7591,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,blanco,288,6300,5557,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,consenso federal,256,6300,5557,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,fit-u,241,6300,5557,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,frente de todos,2377,6300,5557,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,impugnado,0,6300,5557,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,juntos por el cambio,2245,6300,5557,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,nulo,43,6300,5557,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,unite,107,6300,5557,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,votos recurridos,0,6300,5557,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,blanco,216,5700,5107,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,consenso federal,296,5700,5107,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,fit-u,273,5700,5107,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,frente de todos,2164,5700,5107,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,impugnado,0,5700,5107,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,juntos por el cambio,2044,5700,5107,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,nulo,30,5700,5107,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,unite,84,5700,5107,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,votos recurridos,0,5700,5107,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,blanco,1222,13500,12174,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,consenso federal,448,13500,12174,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,fit-u,326,13500,12174,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,frente de todos,7455,13500,12174,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,impugnado,0,13500,12174,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,juntos por el cambio,2541,13500,12174,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,nulo,52,13500,12174,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,unite,130,13500,12174,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,votos recurridos,0,13500,12174,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,blanco,474,12600,11009,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,consenso federal,579,12600,11009,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,fit-u,463,12600,11009,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,frente de todos,4035,12600,11009,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,impugnado,0,12600,11009,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,juntos por el cambio,5213,12600,11009,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,nulo,70,12600,11009,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,unite,175,12600,11009,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,votos recurridos,0,12600,11009,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,blanco,482,10500,9849,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,consenso federal,536,10500,9849,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,fit-u,447,10500,9849,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,frente de todos,4023,10500,9849,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,impugnado,0,10500,9849,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,juntos por el cambio,4117,10500,9849,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,nulo,92,10500,9849,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,unite,152,10500,9849,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,votos recurridos,0,10500,9849,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,blanco,407,12300,11383,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,consenso federal,527,12300,11383,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,fit-u,538,12300,11383,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,frente de todos,3570,12300,11383,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,impugnado,0,12300,11383,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,juntos por el cambio,6087,12300,11383,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,nulo,88,12300,11383,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,unite,166,12300,11383,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,votos recurridos,0,12300,11383,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,blanco,330,8700,8405,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,consenso federal,428,8700,8405,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,fit-u,352,8700,8405,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,frente de todos,2714,8700,8405,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,impugnado,0,8700,8405,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,juntos por el cambio,4381,8700,8405,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,nulo,56,8700,8405,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,unite,141,8700,8405,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,votos recurridos,3,8700,8405,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,blanco,628,11100,10019,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,consenso federal,506,11100,10019,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,fit-u,375,11100,10019,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,frente de todos,4442,11100,10019,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,impugnado,0,11100,10019,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,juntos por el cambio,3815,11100,10019,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,nulo,76,11100,10019,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,unite,177,11100,10019,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,votos recurridos,0,11100,10019,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,blanco,691,12300,11133,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,consenso federal,571,12300,11133,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,fit-u,446,12300,11133,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,frente de todos,5177,12300,11133,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,impugnado,0,12300,11133,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,juntos por el cambio,3992,12300,11133,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,nulo,71,12300,11133,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,unite,185,12300,11133,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,votos recurridos,0,12300,11133,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,blanco,484,12900,11981,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,consenso federal,655,12900,11981,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,fit-u,574,12900,11981,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,frente de todos,4714,12900,11981,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,impugnado,0,12900,11981,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,juntos por el cambio,5295,12900,11981,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,nulo,88,12900,11981,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,unite,171,12900,11981,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,votos recurridos,0,12900,11981,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,blanco,446,8700,7957,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,consenso federal,458,8700,7957,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,fit-u,304,8700,7957,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,frente de todos,3531,8700,7957,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,impugnado,0,8700,7957,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,juntos por el cambio,2997,8700,7957,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,nulo,86,8700,7957,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,unite,135,8700,7957,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,votos recurridos,0,8700,7957,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,blanco,395,7800,7105,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,consenso federal,407,7800,7105,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,fit-u,304,7800,7105,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,frente de todos,3109,7800,7105,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,impugnado,0,7800,7105,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,juntos por el cambio,2673,7800,7105,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,nulo,91,7800,7105,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,unite,126,7800,7105,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,votos recurridos,0,7800,7105,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,blanco,681,16200,15226,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,consenso federal,915,16200,15226,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,fit-u,683,16200,15226,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,frente de todos,6126,16200,15226,pj
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,impugnado,0,16200,15226,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,juntos por el cambio,6406,16200,15226,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,nulo,131,16200,15226,neg
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,unite,284,16200,15226,otro
2019,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,votos recurridos,0,16200,15226,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,blanco,530,12300,11891,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,consenso federal,745,12300,11891,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,fit-u,636,12300,11891,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,frente de todos,4634,12300,11891,pj
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,impugnado,0,12300,11891,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,juntos por el cambio,5023,12300,11891,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,nulo,101,12300,11891,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,unite,222,12300,11891,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,votos recurridos,0,12300,11891,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,blanco,393,11400,10698,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,consenso federal,653,11400,10698,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,fit-u,607,11400,10698,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,frente de todos,4234,11400,10698,pj
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,impugnado,0,11400,10698,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,juntos por el cambio,4538,11400,10698,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,nulo,74,11400,10698,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,unite,199,11400,10698,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,votos recurridos,0,11400,10698,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,blanco,470,13800,12997,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,consenso federal,755,13800,12997,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,fit-u,700,13800,12997,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,frente de todos,4918,13800,12997,pj
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,impugnado,0,13800,12997,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,juntos por el cambio,5831,13800,12997,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,nulo,81,13800,12997,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,unite,242,13800,12997,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,votos recurridos,0,13800,12997,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,blanco,392,13200,12399,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,consenso federal,713,13200,12399,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,fit-u,639,13200,12399,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,frente de todos,4025,13200,12399,pj
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,impugnado,0,13200,12399,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,juntos por el cambio,6348,13200,12399,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,nulo,72,13200,12399,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,unite,210,13200,12399,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,votos recurridos,0,13200,12399,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,blanco,335,9000,8393,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,consenso federal,493,9000,8393,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,fit-u,464,9000,8393,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,frente de todos,3107,9000,8393,pj
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,impugnado,0,9000,8393,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,juntos por el cambio,3782,9000,8393,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,nulo,47,9000,8393,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,unite,164,9000,8393,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,votos recurridos,1,9000,8393,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,blanco,578,17400,16170,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,consenso federal,921,17400,16170,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,fit-u,914,17400,16170,otro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,frente de todos,5484,17400,16170,pj
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,impugnado,0,17400,16170,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,juntos por el cambio,7866,17400,16170,jxc-pro
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,nulo,109,17400,16170,neg
2019,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,unite,297,17400,16170,otro
